Standard Cell,Instance Name,Parent Module
sky130_fd_sc_hd__xnor2_2,_52223_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52224_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52225_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52226_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52227_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52228_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52229_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52230_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52231_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52232_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52233_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52234_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52235_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52236_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52237_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52238_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52239_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52240_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52241_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52242_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52243_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52244_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52245_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52246_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52247_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52248_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52249_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52250_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52251_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52252_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52253_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52254_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52255_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52256_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52257_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52258_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52259_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52260_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52261_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52262_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52263_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52264_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52265_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52266_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52267_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52268_,ldpc_decoder_802_3an
sky130_fd_sc_hd__inv_2,_52269_,ldpc_decoder_802_3an
sky130_fd_sc_hd__or4b_2,_52270_,ldpc_decoder_802_3an
sky130_fd_sc_hd__or4_2,_52271_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52272_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52273_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52274_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52275_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52276_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52277_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52278_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52279_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52280_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52281_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52282_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52283_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52284_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52285_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52286_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52287_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52288_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52289_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52290_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52291_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52292_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52293_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52294_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52295_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52296_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52297_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52298_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52299_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52300_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52301_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52302_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52303_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52304_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52305_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52306_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52307_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52308_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52309_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52310_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52311_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52312_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52313_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52314_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52315_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52316_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52317_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52318_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52319_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52320_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52321_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52322_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52323_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52324_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52325_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52326_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52327_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52328_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52329_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52330_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52331_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52332_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52333_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52334_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52335_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52336_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52337_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52338_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52339_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52340_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52341_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52342_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52343_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52344_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52345_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52346_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52347_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52348_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52349_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52350_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52351_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52352_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52353_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52354_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52355_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52356_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52357_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52358_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52359_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52360_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52361_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52362_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52363_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52364_,ldpc_decoder_802_3an
sky130_fd_sc_hd__inv_2,_52365_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52366_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52367_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52368_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52369_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52370_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52371_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52372_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52373_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52374_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52375_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52376_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52377_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52378_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52379_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52380_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52381_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52382_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52383_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52384_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52385_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52386_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52387_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52388_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52389_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52390_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52391_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52392_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52393_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52394_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52395_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52396_,ldpc_decoder_802_3an
sky130_fd_sc_hd__or4bb_2,_52397_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52398_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52399_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52400_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52401_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52402_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52403_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52404_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52405_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52406_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52407_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52408_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52409_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52410_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52411_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52412_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52413_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52414_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52415_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52416_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52417_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52418_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52419_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52420_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52421_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52422_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52423_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52424_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52425_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52426_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52427_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52428_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52429_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52430_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52431_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52432_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52433_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52434_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52435_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52436_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52437_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52438_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52439_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52440_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52441_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52442_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52443_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52444_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52445_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52446_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52447_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52448_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52449_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52450_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52451_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52452_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52453_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52454_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52455_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52456_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52457_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52458_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52459_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52460_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52461_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52462_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52463_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52464_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52465_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52466_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52467_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52468_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52469_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52470_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52471_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52472_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52473_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52474_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52475_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52476_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52477_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52478_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52479_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52480_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52481_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52482_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52483_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52484_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52485_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52486_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52487_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52488_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52489_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52490_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52491_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52492_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52493_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52494_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52495_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52496_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52497_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52498_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52499_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52500_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52501_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52502_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52503_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52504_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52505_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52506_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52507_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52508_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52509_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52510_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52511_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52512_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52513_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52514_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52515_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52516_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52517_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52518_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52519_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52520_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52521_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52522_,ldpc_decoder_802_3an
sky130_fd_sc_hd__or4_2,_52523_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52524_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52525_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52526_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52527_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52528_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52529_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52530_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52531_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52532_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52533_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52534_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52535_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52536_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52537_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52538_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52539_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52540_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52541_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52542_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52543_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52544_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52545_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52546_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52547_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52548_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52549_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52550_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52551_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52552_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52553_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52554_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52555_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52556_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52557_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52558_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52559_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52560_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52561_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52562_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52563_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52564_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52565_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52566_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52567_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52568_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52569_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52570_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52571_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52572_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52573_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52574_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52575_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52576_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52577_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52578_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52579_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52580_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xor2_2,_52581_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52582_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52583_,ldpc_decoder_802_3an
sky130_fd_sc_hd__xnor2_2,_52584_,ldpc_decoder_802_3an
